company_id,employee_count,follower_count,time_recorded,class_employees,class_followers
690468,74,28852,1692841265.0,Medium,Medium
352970,3146,17719,1692841265.0,High,Medium
3577168,252,38767,1692841265.0,Medium,High
11308812,2976,32775,1692841265.0,High,High
91715033,6,164,1692841265.0,Low,Low
10073356,114,5468,1692841318.0,Medium,Medium
75658267,4,113,1692841318.0,Low,Low
9764145,49,104,1692841318.0,Low,Low
1133051,149,1688,1692841370.0,Medium,Low
1728091,1120,197431,1692841422.0,High,High
167470,640,91352,1692841422.0,Medium,High
13301966,135,46195,1692841422.0,Medium,High
93646602,2,43,1692841422.0,Low,Low
2927980,73,12186,1692841422.0,Medium,Medium
10621846,129,1929,1692841422.0,Medium,Low
9035196,38,238,1692841475.0,Low,Low
98304573,2,167,1692841475.0,Low,Low
79604112,17,1135,1692841475.0,Low,Low
91127741,0,37,1692841528.0,Low,Low
86287371,2,9,1692841528.0,Low,Low
80954903,2,3640,1692841528.0,Low,Low
783377,35,451,1692841528.0,Low,Low
3180574,115,7549,1692841528.0,Medium,Medium
65663774,4,166,1692841528.0,Low,Low
18851732,566,12789,1692841528.0,Medium,Medium
18347030,7,713,1692841528.0,Low,Low
25370,1164,24573,1692841528.0,High,Medium
881304,444,155260,1692841581.0,Medium,High
64711438,102,1490,1692841581.0,Medium,Low
10148940,1321,8370,1692841581.0,High,Medium
33011825,3,224,1692841581.0,Low,Low
70329,123,2415,1692841581.0,Medium,Low
18675698,3,173,1692841581.0,Low,Low
8619466,118,525,1692841634.0,Medium,Low
19136120,3,6705,1692841634.0,Low,Medium
29322289,140,21317,1692841634.0,Medium,Medium
16098582,96,1802,1692841634.0,Medium,Low
54352854,456,7186,1692841634.0,Medium,Medium
6449,9564,374494,1692841634.0,High,High
2980915,1475,12722,1692841634.0,High,Medium
4752375,42,435,1692841634.0,Low,Low
1491880,4,2538,1692841634.0,Low,Low
228071,300,14209,1692841634.0,Medium,Medium
1280678,27,1690,1692841634.0,Low,Low
89509032,9,87,1692841634.0,Low,Low
18255912,468,3396,1692841634.0,Medium,Low
5482,36315,1148734,1692841686.0,High,High
3536,6720,500208,1692841686.0,High,High
37533040,16,523,1692841686.0,Low,Low
2344811,29,560,1692841686.0,Low,Low
6583007,25,540,1692841686.0,Low,Low
449593,37,6830,1692841686.0,Low,Medium
3356865,56,24151,1692841686.0,Low,Medium
165381,2661,24718,1692841686.0,High,Medium
21273,2633,30484,1692841686.0,High,Medium
4023956,280,2459,1692841686.0,Medium,Low
15613785,5,4,1692841686.0,Low,Low
871491,35,2778,1692841686.0,Low,Low
11067,1003,272606,1692841686.0,High,High
12368,768,17362,1692841738.0,Medium,Medium
78795962,4,9,1692841738.0,Low,Low
81155650,1,2,1692841738.0,Low,Low
6445786,70,1688,1692841738.0,Medium,Low
1175330,75,4756,1692841738.0,Medium,Medium
683924,27,1454,1692841738.0,Low,Low
6842116,1,18,1692841738.0,Low,Low
64544065,2,46,1692841738.0,Low,Low
19137570,17,53,1692841738.0,Low,Low
78283079,2763,11739,1692841791.0,High,Medium
3994,49491,846660,1692841791.0,High,High
60096806,107,378,1692841791.0,Medium,Low
52945,3244,34837,1692841791.0,High,High
4290725,40,130,1692841791.0,Low,Low
40733486,45,23189,1692841791.0,Low,Medium
1466837,379,6937,1692841791.0,Medium,Medium
27171329,29,1344,1692841791.0,Low,Low
74731877,11,433,1692841791.0,Low,Low
53464,427,22275,1692841843.0,Medium,Medium
1241,176633,3504495,1692841843.0,High,High
17084,660,21703,1692841843.0,Medium,Medium
44375,83,28901,1692841843.0,Medium,Medium
9365938,4972,194156,1692841843.0,High,High
3350832,88,1258,1692841843.0,Medium,Low
164775,4144,82546,1692841843.0,High,High
203204,107,2751,1692841843.0,Medium,Low
2655319,33,1063,1692841843.0,Low,Low
266635,49,227,1692841843.0,Low,Low
106707,33,36793,1692841843.0,Low,High
16154929,41,1660,1692841843.0,Low,Low
1297779,114,3414,1692841843.0,Medium,Low
3867218,1,5639,1692841895.0,Low,Medium
6176,38972,244379,1692841895.0,High,High
14827133,21,294,1692841895.0,Low,Low
68278572,22,592,1692841895.0,Low,Low
19115010,2,15,1692841895.0,Low,Low
81728179,7,97,1692841895.0,Low,Low
58011764,14,128,1692841895.0,Low,Low
566121,917,36677,1692841948.0,High,High
56892147,6,4,1692841948.0,Low,Low
98142115,1,1,1692841948.0,Low,Low
74711742,1,238,1692841948.0,Low,Low
36635,199,1526,1692841948.0,Medium,Low
74086147,107,562,1692841948.0,Medium,Low
15239934,130,5364,1692841948.0,Medium,Medium
15669219,68,342,1692841948.0,Medium,Low
3887031,197,2963,1692841948.0,Medium,Low
89793107,5,204,1692841948.0,Low,Low
15760876,4,86,1692842007.0,Low,Low
4099996,66,2198,1692842007.0,Low,Low
3540711,50,776,1692842007.0,Low,Low
76760809,1,43,1692842007.0,Low,Low
90415824,15,235,1692842007.0,Low,Low
92390804,685,605,1692842007.0,Medium,Low
1755661,111,25917,1692842007.0,Medium,Medium
91325017,2,19,1692842007.0,Low,Low
510951,8,18866,1692842007.0,Low,Medium
11273,5150,66868,1692842007.0,High,High
1007844,23,5608,1692842059.0,Low,Medium
15628,1402,47817,1692842059.0,High,High
3165672,7,17737,1692842059.0,Low,Medium
525424,729,50186,1692842059.0,Medium,High
2311,217029,2268356,1692842059.0,High,High
74793209,9,2544,1692842059.0,Low,Low
8781,114,69811,1692842059.0,Medium,High
51592480,5,429,1692842059.0,Low,Low
910171,73,2640,1692842059.0,Medium,Low
4031020,7,14,1692842059.0,Low,Low
688068,3,236,1692842059.0,Low,Low
83346702,7,65,1692842112.0,Low,Low
81911397,1,35,1692842112.0,Low,Low
3561956,78,7012,1692842112.0,Medium,Medium
64888912,18,8208,1692842112.0,Low,Medium
1230210,21,678,1692842164.0,Low,Low
35681130,76,5451,1692842164.0,Medium,Medium
78865146,7,123,1692842164.0,Low,Low
74148478,16,1347,1692842164.0,Low,Low
2870989,286,220667,1692842164.0,Medium,High
90432970,8,21,1692842164.0,Low,Low
23683319,51,425,1692842164.0,Low,Low
17947238,7,902,1692842164.0,Low,Low
11266312,119,1357,1692842164.0,Medium,Low
24122,249,7385,1692842164.0,Medium,Medium
95702534,2,136,1692842164.0,Low,Low
37454346,2,1460,1692842217.0,Low,Low
89568406,4,112,1692842217.0,Low,Low
70519239,17,97,1692842217.0,Low,Low
2395089,32,430,1692842217.0,Low,Low
10474,6647,515005,1692842217.0,High,High
96261901,2,4209,1692842217.0,Low,Medium
29308,297,180426,1692842217.0,Medium,High
232839,6,107,1692842217.0,Low,Low
978382,414,2716,1692842217.0,Medium,Low
358102,40,4915,1692842217.0,Low,Medium
3998479,167,32747,1692842217.0,Medium,High
18409665,4,92,1692842217.0,Low,Low
2692259,140,1011,1692842269.0,Medium,Low
27002539,107,2456,1692842269.0,Medium,Low
23773563,4,162,1692842269.0,Low,Low
163438,3343,110860,1692842269.0,High,High
92699700,4,9187,1692842269.0,Low,Medium
18941872,20,1365,1692842269.0,Low,Low
3578241,15,152,1692842269.0,Low,Low
211152,7228,69728,1692842269.0,High,High
2584,28478,653788,1692842269.0,High,High
42873,1272,44434,1692842269.0,High,High
1944335,299,10945,1692842269.0,Medium,Medium
633558,3299,211360,1692842269.0,High,High
65574209,4,227,1692842269.0,Low,Low
16195050,2,22,1692842269.0,Low,Low
3168240,49,782,1692842322.0,Low,Low
1744728,6,33,1692842322.0,Low,Low
5247803,44,23729,1692842322.0,Low,Medium
4007381,328,1388,1692842322.0,Medium,Low
2972588,3379,12094,1692842322.0,High,Medium
1122347,121,1051,1692842322.0,Medium,Low
2146221,117,971,1692842322.0,Medium,Low
18723495,47,37410,1692842376.0,Low,High
61256874,2,39,1692842376.0,Low,Low
3593313,179,10732,1692842376.0,Medium,Medium
15223010,35,3214,1692842376.0,Low,Low
28181877,17,280,1692842376.0,Low,Low
18531422,496,721,1692842376.0,Medium,Low
90449202,24,45,1692842376.0,Low,Low
15250145,12,41,1692842376.0,Low,Low
82769817,20,194,1692842376.0,Low,Low
7883050,159,4806,1692842376.0,Medium,Medium
1242080,1737,15313,1692842376.0,High,Medium
16019663,8,40,1692842376.0,Low,Low
18907151,6,2469,1692842376.0,Low,Low
491378,8497,96621,1692842429.0,High,High
19196263,14,118,1692842429.0,Low,Low
28142040,4,387,1692842429.0,Low,Low
15544,5703,214811,1692842429.0,High,High
75752648,8,13717,1692842429.0,Low,Medium
281801,12,4454,1692842429.0,Low,Medium
81219955,24,23,1692842429.0,Low,Low
93201681,6,185,1692842429.0,Low,Low
97346859,1,1,1692842429.0,Low,Low
637937,36,5852,1692842429.0,Low,Medium
2197447,21,352,1692842483.0,Low,Low
43325,755,59892,1692842483.0,Medium,High
166512,1277,26588,1692842483.0,High,Medium
18555453,68,174,1692842483.0,Medium,Low
28124918,54,2780,1692842483.0,Low,Low
7295562,76,362,1692842483.0,Medium,Low
26322,154,37992,1692842483.0,Medium,High
18583397,75,8125,1692842483.0,Medium,Medium
3665203,11,498,1692842483.0,Low,Low
66326452,55,19520,1692842483.0,Low,Medium
7942528,41,435,1692842536.0,Low,Low
4344175,166,2272,1692842536.0,Medium,Low
1251803,312,3050,1692842536.0,Medium,Low
704518,63,82,1692842536.0,Low,Low
84161917,4,510,1692842536.0,Low,Low
81888641,4,34,1692842536.0,Low,Low
1963255,2279,52172,1692842536.0,High,High
826665,48,34790,1692842536.0,Low,High
2619610,9,3293,1692842536.0,Low,Low
5887,1104,824279,1692842536.0,High,High
2661961,8,343,1692842589.0,Low,Low
11898860,20,311,1692842589.0,Low,Low
9268609,25,1743,1692842589.0,Low,Low
10737,4487,68709,1692842589.0,High,High
68175152,4,343,1692842589.0,Low,Low
16233428,309,10912,1692842589.0,Medium,Medium
82082854,15,1050,1692842589.0,Low,Low
68672685,3,108,1692842589.0,Low,Low
166690,6322,180839,1692842589.0,High,High
5536521,24,1243,1692842642.0,Low,Low
78389749,1,22,1692842642.0,Low,Low
122451,633,155445,1692842642.0,Medium,High
63304172,1,4,1692842642.0,Low,Low
2477,27219,1084097,1692842642.0,High,High
2340,30782,254550,1692842642.0,High,High
68154546,15,733,1692842642.0,Low,Low
1975748,5,14,1692842695.0,Low,Low
68764876,5,439,1692842695.0,Low,Low
96658559,0,0,1692842695.0,Low,Low
86569814,10,1600,1692842695.0,Low,Low
3598087,10,232,1692842695.0,Low,Low
2474,14223,102892,1692842695.0,High,High
23680,880,18684,1692842695.0,High,Medium
58931,1331,26225,1692842695.0,High,Medium
106584,719,486913,1692842748.0,Medium,High
1140750,2437,96146,1692842748.0,High,High
1057272,1012,15756,1692842748.0,High,Medium
9487217,80,1281,1692842748.0,Medium,Low
81090464,4,4,1692842748.0,Low,Low
31644,145,3009,1692842748.0,Medium,Low
90684726,2,92,1692842801.0,Low,Low
53216874,21,134,1692842801.0,Low,Low
56628,109,5625,1692842801.0,Medium,Medium
1160854,97,849,1692842801.0,Medium,Low
3513426,11,18406,1692842801.0,Low,Medium
57421,225,12294,1692842801.0,Medium,Medium
79998548,9,1514,1692842801.0,Low,Low
90641570,2,20,1692842853.0,Low,Low
3086374,24,1333,1692842853.0,Low,Low
28794941,6,312,1692842853.0,Low,Low
568781,426,5109,1692842853.0,Medium,Medium
2923642,35,948,1692842853.0,Low,Low
28665387,7,234,1692842853.0,Low,Low
18000638,364,9322,1692842906.0,Medium,Medium
111849,70,14084,1692842906.0,Medium,Medium
2724097,25,2183,1692842906.0,Low,Low
89973025,21,11989,1692842906.0,Low,Medium
1609261,89,1078,1692842906.0,Medium,Low
1397482,62,704,1692842906.0,Low,Low
71350,1513,173471,1692842906.0,High,High
1162496,172,7106,1692842958.0,Medium,Medium
76634625,34,3906,1692842958.0,Low,Low
1216721,7517,18972,1692842958.0,High,Medium
1240253,13,307,1692842958.0,Low,Low
28649897,60,258,1692842958.0,Low,Low
3125763,212,7629,1692842958.0,Medium,Medium
13219455,112,6063,1692842958.0,Medium,Medium
54881838,1,0,1692843010.0,Low,Low
18024073,9,169,1692843010.0,Low,Low
68067020,6,279,1692843010.0,Low,Low
3128709,16,4339,1692843010.0,Low,Medium
4416,17466,215048,1692843010.0,High,High
6639977,24,3228,1692843010.0,Low,Low
77160079,11,519,1692843010.0,Low,Low
3089114,263,2724,1692843010.0,Medium,Low
95757302,8,322,1692843010.0,Low,Low
11468014,8,3380,1692843010.0,Low,Low
18596401,42,1299,1692843063.0,Low,Low
63285379,6,14,1692843063.0,Low,Low
784330,99,35597,1692843063.0,Medium,High
220205,239,25908,1692843063.0,Medium,Medium
7032,29845,237421,1692843063.0,High,High
91170174,2,488,1692843063.0,Low,Low
1882926,30,5031,1692843063.0,Low,Medium
85656518,2,506,1692843063.0,Low,Low
35523439,2,8,1692843063.0,Low,Low
80036929,2,8,1692843063.0,Low,Low
1536514,416,4874,1692843115.0,Medium,Medium
18422393,165,1615,1692843115.0,Medium,Low
4514431,14,61,1692843115.0,Low,Low
85824441,2,271,1692843115.0,Low,Low
1517824,17,3100,1692843115.0,Low,Low
82515398,3,35,1692843115.0,Low,Low
56766,886,5798,1692843115.0,High,Medium
3407,57178,190928,1692843168.0,High,High
2132727,8,27,1692843168.0,Low,Low
10047989,6371,109443,1692843168.0,High,High
63484613,28,14,1692843168.0,Low,Low
931682,16,878,1692843168.0,Low,Low
3176132,82,3674,1692843168.0,Medium,Low
3807582,68,400,1692843168.0,Medium,Low
7147770,151,138,1692843168.0,Medium,Low
2888865,40,1332,1692843168.0,Low,Low
33432301,28,412,1692843168.0,Low,Low
245238,227,25657,1692843168.0,Medium,Medium
42415283,16,172,1692843222.0,Low,Low
12902,12624,232091,1692843222.0,High,High
3881,15646,312509,1692843222.0,High,High
19394,328,38827,1692843222.0,Medium,High
1996803,262,12925,1692843222.0,Medium,Medium
1260561,709,26062,1692843222.0,Medium,Medium
917137,271,5409,1692843222.0,Medium,Medium
52972,597,27837,1692843222.0,Medium,Medium
10515650,45,4612,1692843222.0,Low,Medium
60172576,4,1,1692843274.0,Low,Low
1557314,18,301,1692843274.0,Low,Low
66699756,43,3014,1692843274.0,Low,Low
144414,288,5797,1692843274.0,Medium,Medium
10005158,623,7850,1692843274.0,Medium,Medium
40814213,11,9013,1692843274.0,Low,Medium
69109979,18,9112,1692843327.0,Low,Medium
93058105,0,23,1692843327.0,Low,Low
1147000,252,8795,1692843327.0,Medium,Medium
2465968,42,854,1692843327.0,Low,Low
4832201,27,1569,1692843327.0,Low,Low
10496448,219,25726,1692843327.0,Medium,Medium
143448,139,7581,1692843327.0,Medium,Medium
13755,323,19288,1692843327.0,Medium,Medium
1457702,15,10470,1692843327.0,Low,Medium
2937325,145,3044,1692843327.0,Medium,Low
3178910,1967,113978,1692843380.0,High,High
74677909,8,10,1692843380.0,Low,Low
35486851,5,65,1692843380.0,Low,Low
76302249,1,2,1692843380.0,Low,Low
13048091,160,21029,1692843380.0,Medium,Medium
2909349,356,163429,1692843380.0,Medium,High
2467404,18,2466,1692843380.0,Low,Low
2045607,98,122,1692843380.0,Medium,Low
74675845,26,8244,1692843380.0,Low,Medium
93641815,5,76,1692843380.0,Low,Low
2505051,49,4968,1692843432.0,Low,Medium
26253911,11,1602,1692843432.0,Low,Low
9502542,281,10415,1692843432.0,Medium,Medium
813581,303,8026,1692843432.0,Medium,Medium
12951519,43,22394,1692843485.0,Low,Medium
249004,769,2100,1692843485.0,Medium,Low
33260191,21,2902,1692843485.0,Low,Low
973957,91,4439,1692843485.0,Medium,Medium
90912229,16,105,1692843485.0,Low,Low
60358522,3,35,1692843485.0,Low,Low
2787112,11,259,1692843485.0,Low,Low
16199754,9,10177,1692843538.0,Low,Medium
18043902,18,318,1692843538.0,Low,Low
90538923,1,90,1692843538.0,Low,Low
157262,6436,25652,1692843538.0,High,Medium
67537118,6,544,1692843538.0,Low,Low
74283888,15,115,1692843538.0,Low,Low
88225232,10,3,1692843538.0,Low,Low
76227652,83,1360,1692843538.0,Medium,Low
3295320,42,190344,1692843590.0,Low,High
163566,3264,18027,1692843590.0,High,Medium
142596,60,1082,1692843590.0,Low,Low
78631,928,9171,1692843590.0,High,Medium
42686769,9,164,1692843590.0,Low,Low
19176921,2,39,1692843590.0,Low,Low
7917,8007,98746,1692843590.0,High,High
1138689,4302,10853,1692843590.0,High,Medium
69386044,2,75,1692843643.0,Low,Low
74434793,2,1237,1692843643.0,Low,Low
126600,1741,11686,1692843643.0,High,Medium
26531259,1462,16875,1692843643.0,High,Medium
3279188,7,126,1692843643.0,Low,Low
3143455,6427,72867,1692843643.0,High,High
2971337,205,1695,1692843643.0,Medium,Low
13994355,8,37,1692843643.0,Low,Low
15579078,23,63,1692843643.0,Low,Low
73067184,19,201,1692843695.0,Low,Low
74238915,7,446,1692843695.0,Low,Low
71300779,17,269,1692843695.0,Low,Low
22167,493,22972,1692843695.0,Medium,Medium
450279,145,4104,1692843695.0,Medium,Medium
30599146,2,70,1692843695.0,Low,Low
10017534,22,1035,1692843695.0,Low,Low
9322302,85,1938,1692843695.0,Medium,Low
5848,10036,113668,1692843748.0,High,High
3536644,8,145,1692843748.0,Low,Low
2055594,24,208,1692843748.0,Low,Low
3898242,10,37,1692843748.0,Low,Low
18788317,5,504,1692843748.0,Low,Low
73578,88,1965,1692843748.0,Medium,Low
3523887,600,47230,1692843748.0,Medium,High
1862569,12,2132,1692843800.0,Low,Low
3158134,324,11223,1692843800.0,Medium,Medium
165078,8361,74984,1692843800.0,High,High
18900226,2,79,1692843800.0,Low,Low
2681180,289,8623,1692843800.0,Medium,Medium
1291555,276,2127,1692843800.0,Medium,Low
72272769,20,839,1692843800.0,Low,Low
7122557,35,232,1692843852.0,Low,Low
40798255,18,1116,1692843852.0,Low,Low
74548154,73,97,1692843852.0,Medium,Low
5061336,331,22637,1692843852.0,Medium,Medium
444599,453,20379,1692843852.0,Medium,Medium
6647752,18,7243,1692843852.0,Low,Medium
69793,121,23909,1692843905.0,Medium,Medium
1878126,84,984,1692843905.0,Medium,Low
165461,4350,53437,1692843905.0,High,High
3706348,14,588,1692843905.0,Low,Low
15695797,92,1508,1692843905.0,Medium,Low
89521965,4,12,1692843905.0,Low,Low
1965562,77,471,1692843905.0,Medium,Low
102211,135,1558,1692843958.0,Medium,Low
3313008,6,9543,1692843958.0,Low,Medium
27510668,111,1123,1692843958.0,Medium,Low
63267,272,7396,1692843958.0,Medium,Medium
12977219,2,2060,1692843958.0,Low,Low
18195942,44,3743,1692843958.0,Low,Low
67566886,27,1358,1692843958.0,Low,Low
2169454,27,583,1692843958.0,Low,Low
39197750,683,18981,1692843958.0,Medium,Medium
331670,414,20229,1692843958.0,Medium,Medium
6234,4183,32298,1692844011.0,High,High
64563366,4,386,1692844011.0,Low,Low
1205053,75,1198,1692844011.0,Medium,Low
528424,33,747,1692844064.0,Low,Low
17419,3588,27888,1692844064.0,High,Medium
15644899,2,25,1692844064.0,Low,Low
3719102,35,662,1692844064.0,Low,Low
96632578,0,2,1692844064.0,Low,Low
18021555,48,13382,1692844064.0,Low,Medium
1208213,143,18776,1692844118.0,Medium,Medium
28483008,10,381,1692844118.0,Low,Low
68496728,79,1691,1692844118.0,Medium,Low
96468389,5,145,1692844118.0,Low,Low
528422,201,1771,1692844171.0,Medium,Low
628213,434,2767,1692844224.0,Medium,Low
28987629,2,510,1692844224.0,Low,Low
25042958,20,2131,1692844224.0,Low,Low
2749736,218,7573,1692844224.0,Medium,Medium
2575850,20,11799,1692844224.0,Low,Medium
1162405,903,19496,1692844277.0,High,Medium
85738,261,19529,1692844277.0,Medium,Medium
6870363,1075,1494,1692844277.0,High,Low
82792265,70,81,1692844277.0,Medium,Low
78451299,21,17148,1692844277.0,Low,Medium
1239251,21,698,1692844331.0,Low,Low
138192,35,2104,1692844331.0,Low,Low
42221,5741,112280,1692844331.0,High,High
10682123,66,13130,1692844331.0,Low,Medium
10514179,20,2921,1692844331.0,Low,Low
96104044,1,106,1692844331.0,Low,Low
302387,440,116674,1692844331.0,Medium,High
69552807,7,4785,1692844331.0,Low,Medium
2343688,49,3042,1692844384.0,Low,Low
912358,41,1242,1692844384.0,Low,Low
81675397,128,3398,1692844384.0,Medium,Low
2925555,143,15232,1692844384.0,Medium,Medium
96403464,1,150,1692844384.0,Low,Low
1259,85446,1919122,1692844384.0,High,High
79836770,10,1850,1692844384.0,Low,Low
64595377,19,279,1692844437.0,Low,Low
88935532,7,235,1692844437.0,Low,Low
18813,610,21850,1692844437.0,Medium,Medium
13617646,32,1819,1692844437.0,Low,Low
90906967,7,732,1692844437.0,Low,Low
847311,1820,58473,1692844437.0,High,High
11370,11846,258377,1692844437.0,High,High
84025208,9,2096,1692844437.0,Low,Low
3777778,217,17624,1692844437.0,Medium,Medium
1946459,75,79851,1692844437.0,Medium,High
102534,336,1996,1692844437.0,Medium,Low
71036906,24,11890,1692844437.0,Low,Medium
53265880,13,1168,1692844437.0,Low,Low
11040795,109,11609,1692844437.0,Medium,Medium
98516997,0,2,1692844490.0,Low,Low
33299676,2,418,1692844490.0,Low,Low
53265404,52,315,1692844490.0,Low,Low
1931371,169,16725,1692844490.0,Medium,Medium
9640,4269,24678,1692844490.0,High,Medium
1281,24047,411989,1692844490.0,High,High
35594754,54,369,1692844490.0,Low,Low
1889643,72,12135,1692844490.0,Medium,Medium
14542824,98,24844,1692844490.0,Medium,Medium
426121,89,13462,1692844490.0,Medium,Medium
5461,10200,142049,1692844544.0,High,High
70261721,47,11365,1692844544.0,Low,Medium
11494547,68,99648,1692844544.0,Medium,High
3643,3455,197627,1692844544.0,High,High
7602005,50,8547,1692844544.0,Low,Medium
18312164,184,34695,1692844544.0,Medium,High
33055,285,77547,1692844544.0,Medium,High
22085,132,44604,1692844544.0,Medium,High
15101724,223,18143,1692844544.0,Medium,Medium
2857634,4298,695351,1692844597.0,High,High
28169,3487,19315,1692844597.0,High,Medium
1940473,351,6051,1692844597.0,Medium,Medium
9219414,15,299,1692844650.0,Low,Low
996271,27,15795,1692844650.0,Low,Medium
2180169,3231,36403,1692844650.0,High,High
34747223,24,2015,1692844650.0,Low,Low
77224,1941,98547,1692844650.0,High,High
163732,2727,140222,1692844650.0,High,High
83546,255,12042,1692844650.0,Medium,Medium
451961,189,159969,1692844650.0,Medium,High
90639,570,272034,1692844650.0,Medium,High
1458905,142,2873,1692844703.0,Medium,Low
3589,79930,544770,1692844703.0,High,High
379207,194,6049,1692844703.0,Medium,Medium
33227880,372,12528,1692844703.0,Medium,Medium
421728,199,2096,1692844703.0,Medium,Low
73414,1839,32713,1692844703.0,High,High
31398220,16,424,1692844756.0,Low,Low
7587729,539,21018,1692844756.0,Medium,Medium
89490424,2,108,1692844756.0,Low,Low
65501986,7,4256,1692844756.0,Low,Medium
68428,745,8478,1692844756.0,Medium,Medium
1732887,299,4330,1692844756.0,Medium,Medium
5352294,186,56933,1692844756.0,Medium,High
71305857,6,274,1692844808.0,Low,Low
6587396,318,55877,1692844808.0,Medium,High
320132,146,18350,1692844808.0,Medium,Medium
67080514,14,1107,1692844808.0,Low,Low
15506,12256,689092,1692844808.0,High,High
7590279,7,658,1692844808.0,Low,Low
165444,4658,328323,1692844862.0,High,High
313431,361,47789,1692844862.0,Medium,High
65448818,79,2021,1692844862.0,Medium,Low
81954233,34,498,1692844862.0,Low,Low
4221934,3392,45211,1692844862.0,High,High
48024,6664,80643,1692844862.0,High,High
25170550,7,242,1692844916.0,Low,Low
349014,978,25611,1692844916.0,High,Medium
4399,21347,130539,1692844916.0,High,High
89801388,5,15,1692844970.0,Low,Low
1406,93870,3606341,1692844970.0,High,High
2305,15765,343273,1692844970.0,High,High
10341654,1256,12383,1692844970.0,High,Medium
71575605,2746,28615,1692844970.0,High,Medium
3335,24292,135402,1692844970.0,High,High
4564,17670,95634,1692844970.0,High,High
9117,10357,265828,1692845022.0,High,High
34821,2113,7012,1692845022.0,High,Medium
1248,123391,19405390,1692845022.0,High,High
85123,1503,25678,1692845022.0,High,Medium
26283799,2369,18183,1692845022.0,High,Medium
12192,5613,72060,1692845022.0,High,High
80911138,8001,35764,1692845022.0,High,High
84491389,171,1865,1692845022.0,Medium,Low
25179038,126,37163,1692845022.0,Medium,High
3558,16831,437864,1692845022.0,High,High
8737,4327,44166,1692845076.0,High,High
9308035,2480,6308800,1692845076.0,High,High
1767,34756,520217,1692845076.0,High,High
24518,2486,266148,1692845129.0,High,High
741062,93,2725,1692845129.0,Medium,Low
79988879,4274,23487,1692845129.0,High,Medium
2612,3468,80130,1692845129.0,High,High
17882,2443,12104,1692845129.0,High,Medium
999245,215,1288,1692845129.0,Medium,Low
65878041,1030,12662,1692845129.0,High,Medium
1339209,9251,101776,1692845184.0,High,High
71316538,7962,84671,1692845184.0,High,High
163993,14311,561603,1692845184.0,High,High
455602,417,14164,1692845184.0,Medium,Medium
3025562,359,15689,1692845237.0,Medium,Medium
3254263,3181,254632,1692845237.0,High,High
708393,964,38230,1692845237.0,High,High
96180361,4,174,1692845290.0,Low,Low
162787,14236,284452,1692845290.0,High,High
164885,3091,26983,1692845290.0,High,Medium
64865352,272,11724,1692845343.0,Medium,Medium
585138,1551,19160,1692845396.0,High,Medium
1399,99075,3754107,1692845449.0,High,High
15916,3780,18823,1692845504.0,High,Medium
7886,5841,168768,1692845504.0,High,High
6265,11726,130775,1692845504.0,High,High
82385,1772,25489,1692845504.0,High,Medium
1557409,5635,82182,1692845504.0,High,High
16279,8911,70475,1692845557.0,High,High
3810572,15,135,1692845557.0,Low,Low
17763,11869,303235,1692845557.0,High,High
52160128,2,132,1692845557.0,Low,Low
9813,1431,15840,1692845557.0,High,Medium
14617392,2,1340,1692845557.0,Low,Low
108854,1038,12621,1692845610.0,High,Medium
27964,954,30066,1692845610.0,High,Medium
2609,2729,37037,1692845610.0,High,High
6281,10441,229130,1692845663.0,High,High
24795036,2276,61495,1692845663.0,High,High
22505,3685,141860,1692845663.0,High,High
15142330,2772,73785,1692845716.0,High,High
1051903,2923,61981,1692845821.0,High,High
71001279,142,3948,1692845821.0,Medium,Low
12273,3599,49376,1692845821.0,High,High
56119363,93,621,1692845821.0,Medium,Low
11518813,1,661,1692845821.0,Low,Low
90409926,9,463,1692845875.0,Low,Low
1098181,71,938,1692845875.0,Medium,Low
3135,14484,458682,1692845875.0,High,High
3112877,1536,29288,1692845929.0,High,Medium
49648429,84,105,1692845929.0,Medium,Low
413275,50,28589,1692845929.0,Low,Medium
19100519,158,683,1692845982.0,Medium,Low
40900877,3859,26784,1692845982.0,High,Medium
34583,4732,44060,1692846034.0,High,High
3677,39710,231927,1692846034.0,High,High
283666,14,630,1692846088.0,Low,Low
6963,5862,76641,1692846141.0,High,High
11758,10053,142685,1692846194.0,High,High
98106539,1,2,1692846246.0,Low,Low
2497653,7331,490994,1692846300.0,High,High
37871,646,5829,1692846300.0,Medium,Medium
2678,73842,2361990,1692846354.0,High,High
67098,520,5437,1692846354.0,Medium,Medium
114485,1695,49430,1692846407.0,High,High
623716,549,4210,1692846407.0,Medium,Medium
3543771,1532,50034,1692846407.0,High,High
100302,3021,95567,1692846407.0,High,High
7586104,819,46549,1692846407.0,Medium,High
68235865,0,1745,1692846407.0,Low,Low
269675,2367,33673,1692846460.0,High,High
7801,1010,80089,1692846513.0,High,High
1382996,2300,39996,1692846513.0,High,High
56307735,3,10,1692846513.0,Low,Low
13550,4587,53586,1692846566.0,High,High
29356794,212,6461,1692846673.0,Medium,Medium
5243263,1284,24747,1692846673.0,High,Medium
243836,574,4465,1692846673.0,Medium,Medium
698629,836,10477,1692846727.0,Medium,Medium
77633193,1074,11690,1692846727.0,High,Medium
5351,3767,59188,1692846779.0,High,High
10831504,3376,25855,1692846779.0,High,Medium
220336,75250,1235615,1692846779.0,High,High
22241,1709,36015,1692846833.0,High,High
8017,6113,159079,1692846833.0,High,High
